pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8.0,4.84,6,22,5,1970-01-01 00:00:01.403217000,41.89204214,-87.63186395,41.88498719,-87.62099291,0.6,17031081401.0,17031320100.0,Credit Card,Dispatch Taxi Affiliation,240.0,32.0,2.0
8.0,3.85,6,23,5,1970-01-01 00:00:01.403218800,41.89092203,-87.61886836,41.89092203,-87.61886836,0.2,17031081401.0,17031081403.0,Cash,Top Cab Affiliation,120.0,8.0,0.0
76.0,34.04,6,0,6,1970-01-01 00:00:01.403222400,41.97907082,-87.90303966,41.88498719,-87.62099291,16.7,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,1260.0,32.0,0.0
7.0,7.05,6,0,6,1970-01-01 00:00:01.403224200,41.92177819,-87.65106188,41.9119723,-87.68364292,1.8,17031081401.0,17031240500.0,Cash,Dispatch Taxi Affiliation,480.0,24.0,0.0
6.0,5.45,6,4,6,1970-01-01 00:00:01.403236800,41.9442266,-87.65599818,41.9442266,-87.65599818,0.7,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,300.0,6.0,0.0
33.0,7.05,6,11,6,1970-01-01 00:00:01.403262900,41.85934972,-87.61735801,41.88498719,-87.62099291,1.6,17031081401.0,17031320100.0,Credit Card,Dispatch Taxi Affiliation,360.0,32.0,2.0
8.0,10.65,6,11,6,1970-01-01 00:00:01.403264700,41.89207264,-87.62887416,41.85934972,-87.61735801,0.31,17031081401.0,17031330100.0,Credit Card,Dispatch Taxi Affiliation,900.0,33.0,3.0
33.0,22.45,6,14,6,1970-01-01 00:00:01.403272800,41.84924675,-87.6241353,41.78599852,-87.75093429,0.6,17031081401.0,17031980100.0,Cash,Taxi Affiliation Services,1680.0,56.0,0.0
8.0,6.45,6,14,6,1970-01-01 00:00:01.403274600,41.90026569,-87.63210922,41.88099447,-87.63274649,1.2,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
32.0,9.25,6,17,6,1970-01-01 00:00:01.403284500,41.88099447,-87.63274649,41.89833179,-87.62076287,1.5,17031081401.0,17031081300.0,Cash,Dispatch Taxi Affiliation,960.0,8.0,0.0
8.0,8.25,6,17,6,1970-01-01 00:00:01.403285400,41.89204214,-87.63186395,41.92177836,-87.64145976,1.9,17031081401.0,17031071300.0,Credit Card,Dispatch Taxi Affiliation,660.0,7.0,2.0
8.0,6.05,6,18,6,1970-01-01 00:00:01.403289900,41.89092203,-87.61886836,41.89092203,-87.61886836,1.0,17031081401.0,17031081403.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
6.0,9.45,6,18,6,1970-01-01 00:00:01.403289900,41.9442266,-87.65599818,41.9442266,-87.65599818,1.9,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,960.0,6.0,3.1
28.0,20.05,6,20,6,1970-01-01 00:00:01.403294400,41.87925508,-87.642649,41.94913977,-87.65680391,8.1,17031081401.0,17031061100.0,Cash,Taxi Affiliation Services,1260.0,6.0,0.0
32.0,5.05,6,21,6,1970-01-01 00:00:01.403298900,41.88099447,-87.63274649,41.8997859996522,-87.64807667561502,0.6,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,300.0,32.0,0.0
32.0,7.45,6,21,6,1970-01-01 00:00:01.403299800,41.88099447,-87.63274649,41.89833179,-87.62076287,1.6,17031081401.0,17031081300.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
6.0,10.05,6,22,6,1970-01-01 00:00:01.403302500,41.93476246,-87.63985386,41.90741282,-87.64090153,3.1,17031081401.0,17031080400.0,Cash,Dispatch Taxi Affiliation,660.0,8.0,0.0
32.0,11.25,6,23,6,1970-01-01 00:00:01.403305200,41.88099447,-87.63274649,41.92208254,-87.63415609,2.9,17031081401.0,17031071400.0,Credit Card,Dispatch Taxi Affiliation,1020.0,7.0,2.0
32.0,9.05,6,0,7,1970-01-01 00:00:01.403308800,41.87060737,-87.62217294,41.90278805,-87.62614559,2.4,17031081401.0,17031081202.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
32.0,4.65,6,1,7,1970-01-01 00:00:01.403313300,41.87101588,-87.63140653,41.86790242,-87.64295867,0.6,17031081401.0,17031841900.0,Cash,Taxi Affiliation Services,120.0,28.0,0.0
6.0,9.05,6,2,7,1970-01-01 00:00:01.403318700,41.93623718,-87.65641153,41.90749193,-87.63576009,0.1,17031081401.0,17031080300.0,Credit Card,Taxi Affiliation Services,840.0,8.0,0.01
10.0,19.25,6,9,7,1970-01-01 00:00:01.403341200,41.9850151,-87.80453201,41.98026432,-87.9136246,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,1560.0,76.0,0.0
28.0,8.25,6,9,7,1970-01-01 00:00:01.403342100,41.87925508,-87.642649,41.89250778,-87.62621491,2.0,17031081401.0,17031081500.0,Credit Card,Dispatch Taxi Affiliation,540.0,8.0,0.0
32.0,8.05,6,9,7,1970-01-01 00:00:01.403342100,41.88099447,-87.63274649,41.89092203,-87.61886836,2.0,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,600.0,8.0,0.0
5.0,20.45,6,10,7,1970-01-01 00:00:01.403344800,41.94779159,-87.68383494,41.89960211,-87.63330804,5.1,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,1680.0,8.0,4.05
6.0,9.05,6,12,7,1970-01-01 00:00:01.403352900,41.9442266,-87.65599818,41.92268628,-87.64948873,2.6,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,660.0,7.0,0.0
7.0,8.45,6,14,7,1970-01-01 00:00:01.403359200,41.92208254,-87.63415609,41.94629454,-87.65429808,0.1,17031081401.0,17031832000.0,Credit Card,Taxi Affiliation Services,780.0,6.0,2.5
8.0,6.25,6,15,7,1970-01-01 00:00:01.403362800,41.89197151,-87.61294541,41.89204214,-87.63186395,1.2,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,8.25,6,15,7,1970-01-01 00:00:01.403364600,41.89092203,-87.61886836,41.87925508,-87.642649,2.0,17031081401.0,17031281900.0,Cash,Dispatch Taxi Affiliation,600.0,28.0,0.0
8.0,16.05,6,18,7,1970-01-01 00:00:01.403376300,41.89503345,-87.61971067,41.94629454,-87.65429808,0.2,17031081401.0,17031832000.0,Cash,Taxi Affiliation Services,2040.0,6.0,0.0
7.0,7.65,6,20,7,1970-01-01 00:00:01.403381700,41.91461629,-87.63171737,41.89915561,-87.62621053,1.3,17031081401.0,17031081201.0,Cash,KOAM Taxi Association,660.0,8.0,0.0
8.0,10.05,6,23,7,1970-01-01 00:00:01.403394300,41.90026569,-87.63210922,41.85934972,-87.61735801,2.9,17031081401.0,17031330100.0,Credit Card,Northwest Management LLC,780.0,33.0,2.4
32.0,14.65,6,0,1,1970-01-01 00:00:01.403396100,41.87060737,-87.62217294,41.90837867,-87.67094508,0.46,17031081401.0,17031241500.0,Cash,Dispatch Taxi Affiliation,1380.0,24.0,0.0
8.0,5.25,6,0,1,1970-01-01 00:00:01.403397000,41.89250778,-87.62621491,41.89207264,-87.62887416,0.5,17031081401.0,17031081600.0,Cash,4053 - Adwar H. Nikola,360.0,8.0,0.0
6.0,6.45,6,0,1,1970-01-01 00:00:01.403397900,41.94906053,-87.6616429,41.96337438,-87.67018455,1.1,17031081401.0,17031031900.0,Cash,Taxi Affiliation Services,480.0,3.0,0.0
8.0,7.85,6,2,1,1970-01-01 00:00:01.403404200,41.89207264,-87.62887416,41.87740612,-87.62197165,0.1,17031081401.0,17031320400.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
31.0,25.65,6,3,1,1970-01-01 00:00:01.403406900,41.85026637,-87.66756931,41.95358213,-87.72345239,9.7,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,2400.0,16.0,0.0
13.0,14.45,6,7,1,1970-01-01 00:00:01.403421300,41.98363631,-87.72358319,41.8997859996522,-87.64807667561502,5.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1020.0,32.0,0.0
8.0,9.45,6,10,1,1970-01-01 00:00:01.403431200,41.89503345,-87.61971067,41.87925508,-87.642649,2.6,17031081401.0,17031281900.0,Cash,Taxi Affiliation Services,720.0,28.0,0.0
6.0,15.25,6,14,1,1970-01-01 00:00:01.403447400,41.94323712,-87.64347096,41.9505457,-87.6761825,0.25,17031081401.0,17031050600.0,Cash,Dispatch Taxi Affiliation,1080.0,5.0,0.0
8.0,5.85,6,17,1,1970-01-01 00:00:01.403459100,41.89204214,-87.63186395,41.9002213,-87.62910519,0.8,17031081401.0,17031081100.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
24.0,4.05,6,18,1,1970-01-01 00:00:01.403461800,41.90120699,-87.67635599,41.90120699,-87.67635599,0.4,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,60.0,24.0,0.0
32.0,7.05,6,19,1,1970-01-01 00:00:01.403466300,41.88498719,-87.62099291,41.89833179,-87.62076287,0.0,17031081401.0,17031081300.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
22.0,7.25,6,20,1,1970-01-01 00:00:01.403469000,41.92276062,-87.69915534,41.9442266,-87.65599818,2.0,17031081401.0,17031345278.265589,Cash,KOAM Taxi Association,420.0,6.0,0.0
56.0,42.85,6,22,1,1970-01-01 00:00:01.403476200,41.79259236,-87.76961545,41.9867118,-87.66341641,20.8,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,2220.0,77.0,9.15
6.0,6.25,6,2,2,1970-01-01 00:00:01.403490600,41.94323712,-87.64347096,41.95815488,-87.65302179,1.4,17031081401.0,17031032100.0,Cash,Dispatch Taxi Affiliation,360.0,3.0,0.0
8.0,34.65,6,4,2,1970-01-01 00:00:01.403497800,41.90585777,-87.63086503,41.97907082,-87.90303966,1.71,17031081401.0,17031980000.0,Credit Card,Dispatch Taxi Affiliation,1380.0,76.0,7.33
28.0,8.05,6,8,2,1970-01-01 00:00:01.403512200,41.87925508,-87.642649,41.89092203,-87.61886836,1.7,17031081401.0,17031081403.0,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,2.0
76.0,35.65,6,12,2,1970-01-01 00:00:01.403524800,41.97907082,-87.90303966,41.89915561,-87.62621053,17.7,17031081401.0,17031081201.0,Credit Card,Dispatch Taxi Affiliation,1440.0,8.0,10.0
32.0,6.05,6,12,2,1970-01-01 00:00:01.403526600,41.88099447,-87.63274649,41.86790242,-87.64295867,1.2,17031081401.0,17031841900.0,Cash,Dispatch Taxi Affiliation,360.0,28.0,0.0
8.0,4.05,6,13,2,1970-01-01 00:00:01.403531100,41.89250778,-87.62621491,41.9002213,-87.62910519,0.4,17031081401.0,17031081100.0,Credit Card,Dispatch Taxi Affiliation,120.0,8.0,0.81
76.0,35.85,6,17,2,1970-01-01 00:00:01.403542800,41.97907082,-87.90303966,41.89250778,-87.62621491,17.5,17031081401.0,17031081500.0,Credit Card,Dispatch Taxi Affiliation,1800.0,8.0,7.57
28.0,9.05,6,19,2,1970-01-01 00:00:01.403551800,41.87925508,-87.642649,41.89250778,-87.62621491,1.9,17031081401.0,17031081500.0,Credit Card,Taxi Affiliation Services,840.0,8.0,3.0
8.0,9.85,6,20,2,1970-01-01 00:00:01.403555400,41.89960211,-87.63330804,41.92268628,-87.64948873,2.7,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,840.0,7.0,0.0
8.0,10.25,6,20,2,1970-01-01 00:00:01.403556300,41.89321636,-87.63784421,41.85934972,-87.61735801,3.2,17031081401.0,17031330100.0,Cash,Taxi Affiliation Services,720.0,33.0,0.0
76.0,35.25,6,21,2,1970-01-01 00:00:01.403559000,41.97907082,-87.90303966,41.89250778,-87.62621491,20.0,17031081401.0,17031081500.0,Credit Card,Northwest Management LLC,1380.0,8.0,4.0
16.0,11.05,6,22,2,1970-01-01 00:00:01.403561700,41.95358213,-87.72345239,41.9442266,-87.65599818,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,840.0,6.0,0.0
8.0,5.05,6,23,2,1970-01-01 00:00:01.403565300,41.89204214,-87.63186395,41.89204214,-87.63186395,0.0,17031081401.0,17031081700.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
24.0,9.44,6,6,3,1970-01-01 00:00:01.403592300,41.90120699,-87.67635599,41.87886558,-87.62519214,2.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,720.0,32.0,0.0
6.0,13.45,6,8,3,1970-01-01 00:00:01.403598600,41.93476246,-87.63985386,41.88099447,-87.63274649,4.8,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,960.0,32.0,0.0
8.0,7.65,6,8,3,1970-01-01 00:00:01.403599500,41.89204214,-87.63186395,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,660.0,32.0,0.0
8.0,6.05,6,9,3,1970-01-01 00:00:01.403600400,41.89207264,-87.62887416,41.90278805,-87.62614559,1.1,17031081401.0,17031081202.0,Credit Card,Dispatch Taxi Affiliation,360.0,8.0,1.5
32.0,6.85,6,9,3,1970-01-01 00:00:01.403600400,41.88099447,-87.63274649,41.8997859996522,-87.64807667561502,1.4,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,480.0,32.0,0.0
8.0,27.45,6,9,3,1970-01-01 00:00:01.403602200,41.89197151,-87.61294541,41.78599852,-87.75093429,12.8,17031081401.0,17031980100.0,Cash,Taxi Affiliation Services,1440.0,56.0,0.0
8.0,5.65,6,13,3,1970-01-01 00:00:01.403614800,41.89092203,-87.61886836,41.89092203,-87.61886836,0.5,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
6.0,13.05,6,16,3,1970-01-01 00:00:01.403628300,41.9442266,-87.65599818,41.89960211,-87.63330804,4.3,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,960.0,8.0,0.0
32.0,22.25,6,20,3,1970-01-01 00:00:01.403640000,41.87886558,-87.62519214,41.9867118,-87.66341641,8.6,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,1980.0,77.0,2.0
56.0,25.25,6,6,4,1970-01-01 00:00:01.403676900,41.78599852,-87.75093429,41.89204214,-87.63186395,11.0,17031081401.0,17031081700.0,Credit Card,Dispatch Taxi Affiliation,1800.0,8.0,6.75
8.0,42.45,6,7,4,1970-01-01 00:00:01.403681400,41.89092203,-87.61886836,41.97907082,-87.90303966,17.5,17031081401.0,17031980000.0,Cash,Dispatch Taxi Affiliation,3900.0,76.0,0.0
32.0,9.65,6,7,4,1970-01-01 00:00:01.403682300,41.88498719,-87.62099291,41.85934972,-87.61735801,0.2,17031081401.0,17031330100.0,Cash,Taxi Affiliation Services,660.0,33.0,0.0
32.0,24.45,6,8,4,1970-01-01 00:00:01.403683200,41.88099447,-87.63274649,41.78599852,-87.75093429,11.1,17031081401.0,17031980100.0,Cash,KOAM Taxi Association,1320.0,56.0,0.0
28.0,8.05,6,9,4,1970-01-01 00:00:01.403686800,41.87906699,-87.65700503,41.88099447,-87.63274649,1.5,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,720.0,32.0,3.0
8.0,4.84,6,11,4,1970-01-01 00:00:01.403696700,41.89321636,-87.63784421,41.88530002,-87.64280847,0.7,17031081401.0,17031280100.0,Credit Card,Dispatch Taxi Affiliation,240.0,28.0,1.0
32.0,6.25,6,11,4,1970-01-01 00:00:01.403696700,41.88099447,-87.63274649,41.88099447,-87.63274649,0.7,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,540.0,32.0,0.0
8.0,9.85,6,13,4,1970-01-01 00:00:01.403701200,41.89092203,-87.61886836,41.92208254,-87.63415609,3.2,17031081401.0,17031071400.0,Cash,Dispatch Taxi Affiliation,660.0,7.0,0.0
32.0,8.85,6,13,4,1970-01-01 00:00:01.403701200,41.88099447,-87.63274649,41.88498719,-87.62099291,1.1,17031081401.0,17031320100.0,Cash,Northwest Management LLC,960.0,32.0,0.0
28.0,7.05,6,13,4,1970-01-01 00:00:01.403703000,41.87400538,-87.66351755,41.90120699,-87.67635599,1.6,17031081401.0,17031345278.265589,Cash,Choice Taxi Association,540.0,24.0,0.0
32.0,6.85,6,13,4,1970-01-01 00:00:01.403703900,41.88099447,-87.63274649,41.88498719,-87.62099291,0.8,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
8.0,23.25,6,14,4,1970-01-01 00:00:01.403707500,41.89960211,-87.63330804,41.79409025,-87.59231086,9.6,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,1440.0,41.0,0.0
8.0,6.45,6,18,4,1970-01-01 00:00:01.403721000,41.89321636,-87.63784421,41.88498719,-87.62099291,0.9,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,540.0,32.0,0.0
32.0,11.45,6,19,4,1970-01-01 00:00:01.403724600,41.88099447,-87.63274649,41.91461629,-87.63171737,0.1,17031081401.0,17031071500.0,Credit Card,Blue Ribbon Taxi Association Inc.,1260.0,7.0,2.25
32.0,13.45,6,20,4,1970-01-01 00:00:01.403728200,41.88498719,-87.62099291,41.94323712,-87.64347096,0.3,17031081401.0,17031061901.0,Cash,Taxi Affiliation Services,900.0,6.0,0.0
7.0,10.25,6,21,4,1970-01-01 00:00:01.403730000,41.92268628,-87.64948873,41.95358213,-87.72345239,3.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,840.0,16.0,0.0
12.0,5.05,6,7,5,1970-01-01 00:00:01.403767800,41.99393013,-87.75835359,41.99393013,-87.75835359,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,0.0,12.0,0.0
6.0,16.05,6,8,5,1970-01-01 00:00:01.403769600,41.95340004,-87.64600707,41.88099447,-87.63274649,6.2,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,1140.0,32.0,0.0
8.0,8.05,6,9,5,1970-01-01 00:00:01.403775900,41.89915561,-87.62621053,41.88099447,-87.63274649,0.17,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,660.0,32.0,2.0
33.0,7.25,6,10,5,1970-01-01 00:00:01.403778600,41.85934972,-87.61735801,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Choice Taxi Association,480.0,32.0,0.0
32.0,11.25,6,12,5,1970-01-01 00:00:01.403784000,41.88498719,-87.62099291,41.85934972,-87.61735801,3.6,17031081401.0,17031330100.0,Credit Card,Dispatch Taxi Affiliation,840.0,33.0,2.0
8.0,35.65,6,13,5,1970-01-01 00:00:01.403788500,41.89321636,-87.63784421,41.97907082,-87.90303966,17.5,17031081401.0,17031980000.0,Credit Card,Dispatch Taxi Affiliation,1920.0,76.0,5.0
32.0,5.45,6,14,5,1970-01-01 00:00:01.403792100,41.88099447,-87.63274649,41.88099447,-87.63274649,0.8,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
8.0,7.65,6,14,5,1970-01-01 00:00:01.403792100,41.89204214,-87.63186395,41.87740612,-87.62197165,1.2,17031081401.0,17031320400.0,Credit Card,Dispatch Taxi Affiliation,660.0,32.0,1.0
7.0,10.25,6,16,5,1970-01-01 00:00:01.403801100,41.91474731,-87.65400703,41.89967018,-87.6698378,0.1,17031081401.0,17031242100.0,Credit Card,Taxi Affiliation Services,1020.0,24.0,2.15
8.0,12.85,6,18,5,1970-01-01 00:00:01.403805600,41.89204214,-87.63186395,41.93839126,-87.63857492,4.2,17031081401.0,17031063200.0,Credit Card,Dispatch Taxi Affiliation,1020.0,6.0,2.0
8.0,3.25,6,18,5,1970-01-01 00:00:01.403805600,41.89503345,-87.61971067,41.89503345,-87.61971067,0.0,17031081401.0,17031081401.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
32.0,10.45,6,18,5,1970-01-01 00:00:01.403806500,41.87740612,-87.62197165,41.89197151,-87.61294541,2.3,17031081401.0,17031081402.0,Cash,Dispatch Taxi Affiliation,1020.0,8.0,0.0
8.0,5.25,6,18,5,1970-01-01 00:00:01.403808300,41.89915561,-87.62621053,41.89503345,-87.61971067,0.6,17031081401.0,17031081401.0,Cash,Northwest Management LLC,360.0,8.0,0.0
7.0,10.85,6,19,5,1970-01-01 00:00:01.403810100,41.92268628,-87.64948873,41.9442266,-87.65599818,2.8,17031081401.0,17031345278.265589,Cash,Northwest Management LLC,1200.0,6.0,0.0
7.0,6.45,6,20,5,1970-01-01 00:00:01.403814600,41.91286892,-87.64107075,41.92907766,-87.64629348,1.2,17031081401.0,17031070200.0,Cash,KOAM Taxi Association,480.0,7.0,0.0
32.0,10.45,6,20,5,1970-01-01 00:00:01.403814600,41.88099447,-87.63274649,41.92208254,-87.63415609,2.8,17031081401.0,17031071400.0,Cash,Dispatch Taxi Affiliation,840.0,7.0,0.0
3.0,9.65,6,21,5,1970-01-01 00:00:01.403818200,41.96581197,-87.65587879,42.00962288,-87.67016686,3.2,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,540.0,1.0,0.0
28.0,8.25,6,22,5,1970-01-01 00:00:01.403820900,41.87400538,-87.66351755,41.85718386,-87.62033462,2.2,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,540.0,33.0,2.0
10.0,3.25,6,22,5,1970-01-01 00:00:01.403822700,41.9850151,-87.80453201,41.9850151,-87.80453201,0.0,17031081401.0,17031345278.265589,Cash,Northwest Management LLC,0.0,10.0,0.0
7.0,6.85,6,22,5,1970-01-01 00:00:01.403822700,41.92681118,-87.64260525,41.90026569,-87.63210922,0.0,17031081401.0,17031081000.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,14.45,6,23,5,1970-01-01 00:00:01.403823600,41.89250778,-87.62621491,41.94922091,-87.6519704,5.2,17031081401.0,17031061000.0,Credit Card,Dispatch Taxi Affiliation,1080.0,6.0,2.85
32.0,15.65,6,23,5,1970-01-01 00:00:01.403826300,41.88099447,-87.63274649,41.96217863,-87.64537876,0.0,17031081401.0,17031031400.0,Credit Card,Taxi Affiliation Services,900.0,3.0,3.3
6.0,31.25,6,4,6,1970-01-01 00:00:01.403844300,41.9442266,-87.65599818,41.98026432,-87.9136246,14.9,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,1380.0,76.0,6.65
32.0,35.45,6,5,6,1970-01-01 00:00:01.403845200,41.88099447,-87.63274649,41.97907082,-87.90303966,17.8,17031081401.0,17031980000.0,Credit Card,Dispatch Taxi Affiliation,1320.0,76.0,7.45
7.0,11.45,6,10,6,1970-01-01 00:00:01.403864100,41.91461629,-87.63171737,41.87906699,-87.65700503,0.2,17031081401.0,17031833100.0,Cash,Taxi Affiliation Services,1020.0,28.0,0.0
28.0,12.65,6,13,6,1970-01-01 00:00:01.403874900,41.87400538,-87.66351755,41.92268628,-87.64948873,0.37,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1200.0,7.0,0.0
7.0,6.05,6,16,6,1970-01-01 00:00:01.403885700,41.92208254,-87.63415609,41.92177819,-87.65106188,1.1,17031081401.0,17031071100.0,Cash,Dispatch Taxi Affiliation,420.0,7.0,0.0
32.0,7.65,6,16,6,1970-01-01 00:00:01.403886600,41.88099447,-87.63274649,41.88099447,-87.63274649,1.3,17031081401.0,17031839100.0,Credit Card,Taxi Affiliation Services,720.0,32.0,3.0
8.0,10.25,6,18,6,1970-01-01 00:00:01.403893800,41.89503345,-87.61971067,41.92208254,-87.63415609,3.1,17031081401.0,17031071400.0,Credit Card,Dispatch Taxi Affiliation,720.0,7.0,2.0
32.0,6.05,6,19,6,1970-01-01 00:00:01.403896500,41.88099447,-87.63274649,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
8.0,4.25,6,19,6,1970-01-01 00:00:01.403897400,41.89833179,-87.62076287,41.89092203,-87.61886836,0.0,17031081401.0,17031081403.0,Cash,Taxi Affiliation Services,120.0,8.0,0.0
32.0,6.45,6,20,6,1970-01-01 00:00:01.403900100,41.88498719,-87.62099291,41.89321636,-87.63784421,1.4,17031081401.0,17031081800.0,Credit Card,Dispatch Taxi Affiliation,420.0,8.0,2.0
6.0,4.25,6,21,6,1970-01-01 00:00:01.403903700,41.94258518,-87.65664409,41.95753092,-87.66661144,0.6,17031081401.0,17031060100.0,Credit Card,Dispatch Taxi Affiliation,120.0,6.0,1.0
6.0,16.64,6,22,6,1970-01-01 00:00:01.403907300,41.94629454,-87.65429808,41.88099447,-87.63274649,5.8,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,1320.0,32.0,0.0
28.0,13.25,6,22,6,1970-01-01 00:00:01.403907300,41.87400538,-87.66351755,41.85718386,-87.62033462,4.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1260.0,33.0,0.0
28.0,5.25,6,22,6,1970-01-01 00:00:01.403908200,41.88530002,-87.64280847,41.89321636,-87.63784421,0.0,17031081401.0,17031081800.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
77.0,14.05,6,23,6,1970-01-01 00:00:01.403910000,41.97979555,-87.67144555,41.92907766,-87.64629348,5.4,17031081401.0,17031070200.0,Credit Card,Dispatch Taxi Affiliation,840.0,7.0,2.0
28.0,6.25,6,23,6,1970-01-01 00:00:01.403912700,41.87925508,-87.642649,41.87740612,-87.62197165,1.0,17031081401.0,17031320400.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,1.0
8.0,9.65,6,1,7,1970-01-01 00:00:01.403918100,41.89204214,-87.63186395,41.88530002,-87.64280847,2.3,17031081401.0,17031280100.0,Cash,Taxi Affiliation Services,840.0,28.0,0.0
